index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
1, 2018/08/08 17:15:03.189, 37.26 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:04.193, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:05.196, 37.29 W, 39 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:06.200, 37.29 W, 24 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:07.203, 37.29 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:08.207, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:09.211, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:10.215, 39.21 W, 40 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:11.218, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:12.222, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:13.225, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:14.229, 37.29 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:15.233, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:16.237, 104.09 W, 20 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:15:17.241, 37.26 W, 40 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:15:18.244, 105.97 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:19.248, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:20.253, 122.94 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:21.257, 37.29 W, 40 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:15:22.261, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:23.265, 157.73 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:15:24.271, 37.29 W, 39 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:15:25.275, 37.26 W, 40 %, 1328 MHz, 40, 5113 MiB
