index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
0, 2018/08/25 17:52:33.229, 43.01 W, 47 %, 1328 MHz, 44, 16180 MiB
0, 2018/08/25 17:52:34.235, 44.23 W, 24 %, 1328 MHz, 44, 16180 MiB
0, 2018/08/25 17:52:35.239, 46.43 W, 19 %, 1328 MHz, 45, 16180 MiB
0, 2018/08/25 17:52:36.242, 42.54 W, 26 %, 1328 MHz, 44, 16180 MiB
0, 2018/08/25 17:52:37.246, 99.81 W, 20 %, 1328 MHz, 44, 16180 MiB
0, 2018/08/25 17:52:38.252, 90.86 W, 10 %, 1328 MHz, 45, 16180 MiB
0, 2018/08/25 17:52:39.257, 42.76 W, 53 %, 1328 MHz, 44, 16180 MiB
0, 2018/08/25 17:52:40.260, 59.58 W, 13 %, 1328 MHz, 45, 16180 MiB
0, 2018/08/25 17:52:41.264, 52.02 W, 14 %, 1328 MHz, 45, 16180 MiB
0, 2018/08/25 17:52:42.269, 43.01 W, 17 %, 1328 MHz, 44, 16180 MiB
0, 2018/08/25 17:52:43.273, 42.79 W, 46 %, 1328 MHz, 44, 16180 MiB
0, 2018/08/25 17:52:44.277, 42.79 W, 27 %, 1328 MHz, 44, 16180 MiB
0, 2018/08/25 17:52:45.281, 135.27 W, 0 %, 1328 MHz, 45, 16180 MiB
0, 2018/08/25 17:52:46.287, 106.31 W, 26 %, 1328 MHz, 44, 16180 MiB
0, 2018/08/25 17:52:47.291, 137.38 W, 0 %, 1328 MHz, 44, 16180 MiB
0, 2018/08/25 17:52:48.294, 42.79 W, 19 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:49.298, 42.52 W, 0 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:50.304, 95.92 W, 50 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:51.307, 42.76 W, 30 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:52.311, 42.54 W, 15 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:53.315, 43.01 W, 38 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:54.321, 42.76 W, 11 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:55.324, 42.79 W, 52 %, 1328 MHz, 44, 13288 MiB
0, 2018/08/25 17:52:56.328, 42.79 W, 0 %, 1328 MHz, 44, 13288 MiB
0, 2018/08/25 17:52:57.332, 42.79 W, 51 %, 1328 MHz, 44, 13288 MiB
0, 2018/08/25 17:52:58.338, 157.33 W, 24 %, 1328 MHz, 44, 13288 MiB
0, 2018/08/25 17:52:59.342, 156.43 W, 24 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:00.346, 42.79 W, 53 %, 1328 MHz, 44, 13288 MiB
0, 2018/08/25 17:53:01.350, 142.30 W, 40 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:02.355, 53.97 W, 0 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:03.359, 77.52 W, 0 %, 1328 MHz, 44, 13288 MiB
0, 2018/08/25 17:53:04.363, 43.01 W, 0 %, 1328 MHz, 44, 13288 MiB
0, 2018/08/25 17:53:05.366, 163.12 W, 1 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:06.372, 42.76 W, 21 %, 1328 MHz, 44, 13288 MiB
0, 2018/08/25 17:53:07.376, 71.96 W, 48 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:08.379, 43.01 W, 41 %, 1328 MHz, 44, 13288 MiB
0, 2018/08/25 17:53:09.383, 144.16 W, 21 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:10.389, 43.01 W, 25 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:11.393, 43.01 W, 17 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:12.397, 150.62 W, 10 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:13.400, 43.01 W, 28 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:14.406, 43.01 W, 29 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:15.410, 45.70 W, 50 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:16.414, 43.01 W, 39 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:17.417, 43.25 W, 51 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:18.423, 134.30 W, 2 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:19.427, 46.18 W, 51 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:20.431, 114.04 W, 11 %, 1328 MHz, 44, 13288 MiB
0, 2018/08/25 17:53:21.435, 43.01 W, 30 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:22.441, 43.01 W, 27 %, 1328 MHz, 44, 13288 MiB
0, 2018/08/25 17:53:23.444, 43.03 W, 25 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:24.448, 43.01 W, 0 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:25.452, 43.01 W, 23 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:26.458, 118.23 W, 0 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:27.462, 43.01 W, 26 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:28.466, 150.62 W, 0 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:29.470, 49.12 W, 16 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:30.475, 157.55 W, 0 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:31.479, 67.61 W, 12 %, 1328 MHz, 46, 13288 MiB
0, 2018/08/25 17:53:32.483, 42.79 W, 0 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:33.487, 110.94 W, 0 %, 1328 MHz, 44, 13288 MiB
0, 2018/08/25 17:53:34.492, 44.23 W, 50 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:35.496, 162.87 W, 11 %, 1328 MHz, 46, 13288 MiB
0, 2018/08/25 17:53:36.500, 55.68 W, 28 %, 1328 MHz, 46, 13288 MiB
0, 2018/08/25 17:53:37.503, 71.96 W, 27 %, 1328 MHz, 46, 13288 MiB
0, 2018/08/25 17:53:38.509, 83.85 W, 26 %, 1328 MHz, 46, 13288 MiB
0, 2018/08/25 17:53:39.513, 101.52 W, 19 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:40.517, 43.01 W, 27 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:41.520, 43.25 W, 25 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:42.527, 104.13 W, 0 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:43.531, 42.79 W, 0 %, 1328 MHz, 45, 13288 MiB
