index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
1, 2018/08/08 16:58:04.549, 36.80 W, 0 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:58:05.553, 82.56 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:06.557, 37.04 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:07.560, 55.01 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:08.564, 37.04 W, 39 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:09.568, 36.80 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:10.571, 39.70 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:11.575, 39.45 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:12.582, 37.02 W, 39 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:13.586, 37.04 W, 39 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:14.589, 37.04 W, 40 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:15.593, 37.02 W, 12 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:16.600, 37.51 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:17.604, 37.04 W, 35 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:18.608, 37.04 W, 26 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:19.611, 37.02 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:20.618, 37.04 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:21.622, 37.02 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:22.626, 148.77 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:23.630, 48.19 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:24.634, 43.35 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:25.638, 149.58 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:58:26.641, 37.04 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:27.645, 150.95 W, 17 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:28.649, 37.02 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:29.655, 106.93 W, 5 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:30.659, 37.29 W, 37 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:31.663, 37.02 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:32.666, 37.02 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:33.670, 37.02 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:34.674, 37.04 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:35.677, 127.09 W, 2 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:36.681, 83.81 W, 35 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:58:37.685, 37.29 W, 41 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:38.691, 37.29 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:39.694, 95.65 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:40.698, 37.51 W, 40 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:41.702, 37.04 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:42.708, 91.29 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:43.712, 87.22 W, 27 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:58:44.716, 37.29 W, 35 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:45.719, 37.02 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:46.723, 37.28 W, 6 %, 1328 MHz, 40, 5625 MiB
