index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
1, 2018/08/08 17:29:23.604, 38.24 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:24.608, 38.51 W, 50 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:25.611, 137.01 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:26.615, 38.26 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:27.621, 43.35 W, 58 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:28.625, 38.26 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:29.629, 38.23 W, 39 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:30.637, 38.51 W, 50 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:31.641, 38.51 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:32.644, 38.51 W, 63 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:33.648, 38.51 W, 61 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:34.651, 166.24 W, 3 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:29:35.658, 38.02 W, 0 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:29:36.662, 38.48 W, 36 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:37.666, 38.26 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:38.669, 38.48 W, 56 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:39.673, 40.43 W, 52 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:40.677, 38.02 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:41.681, 127.72 W, 21 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:29:42.685, 155.54 W, 17 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:29:43.688, 38.51 W, 57 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:44.693, 151.27 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:45.697, 38.23 W, 41 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:46.700, 38.26 W, 0 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:29:47.704, 38.51 W, 46 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:48.707, 38.51 W, 44 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:49.711, 38.26 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:50.714, 39.45 W, 50 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:51.718, 38.51 W, 19 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:52.721, 38.26 W, 2 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:53.725, 38.51 W, 62 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:54.729, 127.88 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:55.733, 38.02 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:56.736, 38.99 W, 51 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:57.740, 134.66 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:58.744, 38.48 W, 15 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:59.747, 38.26 W, 26 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:00.751, 165.36 W, 0 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:30:01.754, 38.48 W, 62 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:02.758, 166.09 W, 0 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:30:03.765, 85.27 W, 8 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:30:04.768, 38.48 W, 62 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:05.772, 38.23 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:06.776, 165.20 W, 0 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:30:07.782, 38.26 W, 44 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:08.786, 38.48 W, 61 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:09.790, 38.02 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:10.793, 38.26 W, 56 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:11.800, 170.67 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:12.803, 38.51 W, 51 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:13.807, 38.02 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:14.811, 38.48 W, 62 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:15.814, 38.26 W, 0 %, 1328 MHz, 45, 9209 MiB
