index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
0, 2018/08/07 17:10:40.418, 37.50 W, 42 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:41.424, 65.39 W, 0 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:42.428, 37.50 W, 42 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:43.432, 140.26 W, 16 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:44.435, 38.23 W, 0 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:45.439, 46.00 W, 0 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:46.443, 151.99 W, 4 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:47.447, 37.50 W, 31 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:48.451, 37.75 W, 10 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:49.454, 145.91 W, 4 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:10:50.461, 37.26 W, 0 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:51.465, 37.75 W, 42 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:52.468, 37.50 W, 0 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:53.472, 37.75 W, 42 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:54.479, 72.16 W, 39 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:10:55.483, 37.52 W, 16 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:56.487, 37.50 W, 42 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:10:57.490, 37.50 W, 12 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:10:58.497, 40.18 W, 42 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:10:59.501, 37.51 W, 0 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:11:00.504, 73.36 W, 39 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:01.517, 76.28 W, 26 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:02.521, 37.75 W, 42 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:03.524, 37.75 W, 18 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:11:04.528, 38.48 W, 42 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:05.534, 37.26 W, 0 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:11:06.537, 37.51 W, 33 %, 1328 MHz, 42, 5625 MiB
